county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Milam,48331,6529,3862,2667,838,2607,603,2218,3,293,191.9,0,0,0,0,0,0,0,0,0.5915,0.1284,6080,2258,0.0738,0.1546,72.0,0.5099,0.8228,0.0627,0.092,14325.97,14059.35,31774996.0,0.1492,235.3472,1187.1055,26429.08,0.1932,573.0388,0.2976,0.6853,6215.5095,0.0428,64.4725,2339.495,27635.13,0.0271,34.2651,,,0.096,448.6023,2940.0361,7534.69,0.037,38.7737,2977.0063,0.8747,14300.7214,0.2322,1583.4085,0.6943,0.7078,0.0676,264.6528,0.1411,336.7899,3944.1,2161.93,197.41,1183.65,770.21,,723.57,531.32,1022.82,447.87,420.77,224.69,566.41,246.05,41.74,226.1,1093.69,4093.69,7223.46,1953.86,531.32,0.0,73.61,,,0.6549,112
Lampasas,48281,6235,2756,3479,566,2440,555,2997,3,260,145.9,66,0,66,2,0,2,0,0,0.442,0.0908,5392,1946,0.1563,0.2539,72.0,0.5202,0.8408,0.0407,0.0764,11836.07,11747.76,35472694.0,0.1315,197.5309,893.2266,22627.39,0.1712,589.5896,0.2779,0.7384,7004.3377,0.0257,32.6994,722.3891,24065.37,0.014,17.017,,,0.0958,375.709,2228.5619,6850.56,0.0374,39.7064,4198.8655,0.8582,11414.7481,0.2412,1634.6346,0.7858,0.7401,0.4875,1486.8202,0.0667,121.4548,2974.7,2387.14,396.69,618.3,458.18,,656.03,739.75,863.88,483.83,339.34,188.53,348.86,,209.39,73.32,873.04,3479.07,6315.68,1076.48,739.75,27.05,59.8,37.0,0.0,0.5612,39
Lavaca,48285,5985,2125,3860,612,2616,686,3589,6,635,336.9,27,0,27,2,0,2,0,0,0.3551,0.1023,5344,2162,0.1199,0.21,74.0,0.5391,0.9058,0.0242,0.0535,15877.11,15548.29,56982950.0,0.1622,252.9953,1159.6545,22062.36,0.1524,607.6902,0.3132,0.8192,7799.9443,0.0507,71.6077,2154.6392,27849.0,0.0228,27.3057,0.0061,7.2444,0.0908,320.1449,2176.0936,5645.02,0.0329,33.7141,2637.7821,0.8947,13476.4558,0.2343,2277.236,0.7216,0.7629,0.5322,2583.4494,0.1396,283.3658,3577.68,3365.31,188.47,1412.24,637.6,480.35,512.75,449.5,1039.34,514.68,285.56,240.22,1378.84,128.27,398.44,230.35,839.75,4694.9,8004.76,2530.19,449.5,10.32,128.78,96.9,0.0,0.5306,85
Montague,48337,5939,2138,3802,647,2406,590,3440,2,269,198.0,102,5,97,5,1,5,0,0,0.36,0.1089,5264,2050,0.1282,0.1737,74.0,0.5439,,,,15114.89,14973.94,51995230.0,0.1593,241.8605,1086.9186,22444.65,0.1679,683.4302,0.3305,0.7102,4052.6163,0.0378,52.907,1642.1512,24607.15,0.0311,37.5,,,0.1474,888.9535,6880.5233,8844.63,0.0424,45.3488,4925.2907,0.864,13757.8488,0.2314,1516.5698,0.6901,0.7317,0.5352,2065.1163,0.1105,249.4186,3575.48,2029.0,227.14,929.92,904.62,,1303.55,831.8,1052.81,532.7,345.63,278.33,900.91,122.49,273.36,191.08,1297.26,5451.85,6677.89,1834.54,831.8,42.39,82.29,23.6,0.049,0.7361,1
Colorado,48089,5936,2241,3695,580,2434,606,3283,4,415,243.3,56,0,56,2,0,2,0,0,0.3775,0.0977,5335,2142,0.1127,0.1363,74.0,0.5297,0.8422,0.0609,0.0792,14520.2,13810.07,47669821.0,0.1343,197.685,980.8102,26388.91,0.1658,579.0436,0.3083,0.7944,7430.0944,0.0466,61.2245,1884.8614,32178.25,0.0222,25.5864,0.0034,3.6552,0.0807,330.4904,2429.1806,6793.28,0.0289,29.2415,1438.3186,0.8748,13646.0554,0.2373,1782.8206,0.7088,0.7408,0.5726,2615.5955,0.1371,442.2784,3544.78,3062.19,119.47,1499.63,654.39,148.94,548.35,256.17,1104.49,652.66,302.05,319.28,376.59,163.37,315.94,334.45,785.28,3751.98,7876.92,2302.96,256.17,23.01,99.96,43.5,0.0,0.5863,49
Houston,48225,5935,2933,3002,890,2303,571,2651,3,286,167.6,36,0,36,1,0,1,0,0,0.4942,0.15,5531,2096,0.073,0.0988,74.0,0.5119,0.8721,0.0883,0.0215,13837.76,13783.93,36683910.0,0.1452,223.312,1181.0637,25031.88,0.1856,580.5356,0.3003,0.6684,3843.8325,0.0404,55.4508,1683.1384,39614.74,0.0207,24.519,,,0.0954,397.2086,2734.4398,6497.67,0.0404,43.0026,3291.9653,0.8612,14633.7231,0.2324,1535.2697,0.7922,0.7035,0.275,1046.3976,0.1324,292.3425,3635.33,1829.13,221.55,1598.94,520.46,,620.11,565.98,1110.43,476.8,412.58,215.13,639.78,180.68,208.18,282.65,825.96,4032.17,6626.14,2119.4,565.98,15.63,72.77,64.0,0.0,0.586,63
Titus,48449,5830,2737,3093,857,2263,546,2659,3,362,215.4,265,36,229,7,1,7,0,0,0.4695,0.147,5613,1935,0.0387,0.1695,73.0,0.5419,0.8274,0.0572,0.0959,12736.06,12785.54,33865170.0,0.1459,220.0075,1048.5145,21446.7,0.188,528.7702,0.2757,0.7796,6111.32,0.029,40.6168,1038.3603,20660.8,0.0214,25.5735,,,0.1143,554.7198,3921.399,7541.33,0.0338,35.7277,3092.516,0.8714,13374.953,0.2772,2132.7567,0.7725,0.7597,0.5141,1773.9752,0.1301,276.4197,3129.49,2606.01,95.18,598.3,532.14,,862.19,517.8,997.36,464.9,421.27,206.94,583.44,243.22,209.28,194.97,805.27,4085.75,6733.77,1130.44,517.8,117.1,95.18,8.5,0.1358,0.595,-168
Hale,48189,5815,2898,2917,1000,2248,591,2446,2,214,133.3,59,16,43,2,1,2,0,0,0.4984,0.172,5518,2148,0.0538,0.0466,74.0,0.5241,0.6905,0.0196,0.2739,13268.99,13028.38,32455947.0,0.1312,199.5094,965.6582,26050.38,0.1544,613.2461,0.285,0.7666,6127.5552,0.0303,38.8389,1006.1325,21129.51,0.0286,38.4301,,,0.0838,348.3238,2691.3328,6610.6,0.0458,49.4685,6000.4088,0.8005,12580.1308,0.2576,1838.5119,0.648,0.7089,0.6316,2744.072,0.1194,261.2428,3418.71,2154.9,160.25,639.24,889.38,,554.04,970.92,876.9,464.3,234.82,166.97,763.7,242.37,458.76,169.74,798.26,3853.45,6610.27,1528.62,970.92,26.25,59.3,38.1,0.2712,0.6229,38
Bosque,48035,5717,2874,2844,536,2405,567,2423,3,332,229.9,32,0,32,1,0,1,0,0,0.5027,0.0938,5144,2040,0.1114,0.1789,74.0,0.5241,0.9282,0.0087,0.0458,12089.49,11975.39,29292823.0,0.1341,191.0854,881.5518,22400.78,0.1432,540.2394,0.2745,0.7565,5715.6418,0.0371,47.4618,1193.9744,22982.96,0.0136,14.4449,,,0.0586,178.2914,1234.4201,5235.21,0.0384,41.2712,3879.9009,0.8238,10045.811,0.2068,1248.865,0.7115,0.7441,0.5019,2511.7623,0.1217,216.6735,3004.65,1886.16,283.96,853.68,322.24,,306.81,661.07,775.32,449.53,373.92,247.54,284.34,119.7,410.94,197.27,1581.86,3980.73,5941.27,1175.92,661.07,13.31,95.59,75.2,0.0,0.6925,71
Uvalde,48463,5693,3238,2455,1246,2452,601,2110,2,315,138.7,76,0,76,2,0,2,0,0,0.5688,0.2189,5436,2063,0.0473,0.1886,73.0,0.5156,,,,11489.09,11621.78,24241978.0,0.1436,227.9621,1165.4028,22906.33,0.2065,730.3318,0.3327,0.6602,4681.9905,0.0336,45.9716,1140.7583,17939.57,0.0175,21.8009,,,0.0758,354.9763,2423.6967,6875.38,0.0332,34.5972,2665.8768,0.8133,11407.109,0.2028,1219.9052,0.7469,0.5336,0.6024,2664.9289,0.1597,410.4265,3289.39,1731.1,227.67,603.65,528.28,,521.36,429.93,887.96,421.66,318.38,158.38,283.89,351.3,292.76,327.54,904.69,3367.42,6348.66,1131.93,429.93,31.0,56.57,32.3,0.0,0.4403,29
Leon,48289,5676,2753,2923,503,2305,538,2489,1,74,30.5,0,0,0,0,0,0,0,0,0.485,0.0886,5040,1970,0.1262,0.1701,74.0,0.5042,0.8963,0.0482,0.0354,12210.09,12010.37,30390915.0,0.1322,200.4821,1041.3821,24886.27,0.1698,509.8433,0.2632,0.6613,3717.959,0.0261,34.9538,975.0904,29304.75,0.0229,26.1149,,,0.0904,364.8051,2831.6593,6627.29,0.0358,36.1591,3601.8481,0.8746,13184.8132,0.2318,1504.6203,0.7654,0.7212,0.237,868.2202,0.1266,285.6569,3289.51,1794.28,205.05,765.29,606.73,,599.09,602.3,991.69,480.15,374.2,258.04,444.45,114.45,125.71,287.27,974.53,3767.71,6170.71,1372.02,602.3,0.0,13.23,,,0.4122,99
Panola,48365,5560,2694,2866,689,2102,506,2521,3,303,159.6,62,14,48,3,1,3,0,0,0.4845,0.1239,5259,1880,0.0572,0.1181,73.0,0.5216,0.8965,0.0698,0.0155,13893.45,13948.09,35025390.0,0.161,237.6041,1034.1134,20596.48,0.1357,651.3288,0.3257,0.7549,5207.854,0.0381,44.8235,1445.4582,17691.56,0.0254,30.1468,,,0.1242,482.3483,2939.3098,6498.97,0.0369,39.6668,3944.4665,0.8727,13416.1047,0.2896,1935.3431,0.7648,0.7568,0.497,2133.6771,0.1337,264.9742,3317.01,2514.08,160.51,673.7,779.38,,806.89,668.0,964.14,529.87,451.1,240.39,871.06,153.97,290.6,161.78,893.3,4517.48,6837.22,1453.08,668.0,29.5,75.93,33.9,0.2258,0.5267,28
Limestone,48293,5479,2819,2661,933,2004,457,2310,5,392,263.6,10,0,10,1,0,1,0,0,0.5145,0.1703,5201,1779,0.0535,0.1265,72.0,0.5013,0.8203,0.0957,0.0589,14269.71,14272.19,32963030.0,0.1563,226.8398,1172.7273,23122.6,0.1263,711.2554,0.3463,0.7996,6193.5065,0.042,53.2468,1367.5325,20649.55,0.0147,15.5844,,,0.0857,392.2078,2274.4589,7369.57,0.0455,48.0519,5675.3247,0.8532,13754.5455,0.2234,1573.5931,0.6835,0.7165,0.5177,2560.1732,0.1052,210.3896,3613.53,1986.19,249.34,867.1,389.77,,631.68,944.82,1016.1,483.13,338.39,285.34,1413.54,,395.99,162.03,662.19,4743.23,6494.22,1256.87,944.82,4.99,131.54,200.4,0.0,0.6724,76
Shelby,48419,5461,2859,2601,953,2082,509,2307,3,349,152.6,16,0,16,1,0,1,0,0,0.5235,0.1745,5147,1894,0.061,0.0993,73.0,0.5327,0.8682,0.0767,0.0368,13341.44,13570.39,30778706.0,0.1526,250.5418,1311.2267,24545.45,0.192,667.5336,0.3238,0.6389,3464.6727,0.0403,56.7837,1725.6177,20413.66,0.0134,15.6047,,,0.1235,533.5934,3487.2128,6796.74,0.0338,34.2436,2139.1417,0.8656,13706.1118,0.2696,2234.9371,0.8153,0.7065,0.3047,1143.0429,0.1357,318.5956,3745.12,2167.58,278.08,822.92,382.06,,839.65,372.76,1056.36,527.25,430.31,242.08,702.05,299.34,130.4,225.06,669.3,4070.15,7242.43,1204.98,372.76,7.68,73.29,130.1,0.0,0.4372,73
Tyler,48457,5368,2773,2595,673,2061,495,2352,2,179,103.6,55,0,55,1,0,1,0,0,0.5166,0.1254,5104,1907,0.0517,0.0808,73.0,0.5234,0.9205,0.051,0.0145,14565.81,14289.28,34258780.0,0.1548,224.0646,1070.1531,22529.89,0.1643,654.3367,0.3257,0.7037,4198.1293,0.0323,40.8163,1235.5442,18812.5,0.0225,25.085,,,0.1169,664.966,3822.2789,8441.26,0.0544,56.9728,7783.5884,0.8652,14693.0272,0.2636,1877.9762,0.8265,0.7279,0.3274,1215.1361,0.1424,306.5476,3486.77,2354.0,312.8,607.89,660.98,,986.97,1299.15,1108.69,484.78,463.1,304.93,658.63,196.54,193.44,245.97,1006.64,4722.4,7080.86,1268.87,1299.15,26.69,50.27,37.5,0.0,0.5788,34
Kleberg,48273,5352,3651,1701,1112,2032,471,1367,2,266,161.3,0,0,0,0,0,0,0,0,0.6822,0.2078,5070,1818,0.0556,0.1177,73.0,0.5018,0.455,0.0241,0.4813,14366.03,13618.24,19638366.0,0.1544,242.8676,1216.5326,29332.2,0.1841,659.8391,0.3102,0.5048,3275.0549,0.03,42.4287,1136.7959,20331.98,0.0285,32.9188,,,0.1207,620.3365,3951.7191,7661.63,0.0439,46.8178,6318.2151,0.8815,15073.1529,0.2297,1341.624,0.8405,0.7147,0.0234,61.4484,0.1624,514.9963,4527.5,1156.66,240.89,609.81,841.07,,924.78,1049.93,1115.51,541.32,450.12,299.61,403.19,275.35,9.4,260.73,981.83,4184.44,7002.45,1450.88,1049.93,0.0,79.38,,,0.6064,87
Burleson,48051,5262,2768,2494,530,1982,467,2036,2,202,92.4,16,0,16,1,0,1,0,0,0.526,0.1007,4535,1616,0.1603,0.2265,73.0,0.5123,0.8581,0.056,0.0643,13278.48,13154.79,27034984.0,0.1586,236.7387,1069.2534,21998.93,0.167,621.8075,0.3089,0.7151,5781.9253,0.0373,51.0806,1661.5914,28560.61,0.0206,22.5933,,,0.0796,339.391,2686.6405,7456.2,0.0354,37.8193,2606.5815,0.8698,14592.3379,0.2367,1494.5972,0.7711,0.7205,0.2755,919.4499,0.1547,362.9666,3490.01,2213.03,208.12,1066.11,535.91,,593.27,464.44,1056.53,510.85,271.99,249.66,659.13,157.42,120.58,245.08,1149.08,4100.24,6824.51,1602.02,464.44,8.07,46.62,123.9,0.0,0.4574,69
Howard,48227,5250,2242,3008,702,1905,479,2590,3,397,281.0,44,0,44,1,0,1,0,0,0.427,0.1337,5327,1891,-0.0145,0.0074,73.0,0.5197,0.7355,0.022,0.2174,13234.45,12923.99,34277215.0,0.1344,199.6139,1023.166,25682.07,0.137,669.8842,0.2892,0.6595,3362.5483,0.0378,47.4903,1587.6448,30398.62,0.0247,29.7297,,,0.1085,701.5444,4582.6255,9003.59,0.0444,47.1042,4812.3552,0.839,11101.1583,0.205,1324.7104,0.7178,0.6448,0.3274,1032.8185,0.1506,344.7876,3450.72,2353.57,110.21,1150.22,661.76,,976.84,787.89,811.36,404.83,299.96,158.1,368.25,221.21,152.33,295.62,754.84,3521.68,6836.16,1811.98,787.89,23.1,147.51,43.3,0.0,0.7078,38
Bee,48025,5238,3387,1852,999,1935,467,1584,2,221,131.6,16,0,16,1,0,1,0,0,0.6466,0.1907,4907,1677,0.0675,0.1538,73.0,0.5347,0.6035,0.0152,0.3605,14180.07,13546.64,22461232.0,0.1414,213.3838,1058.0808,25598.53,0.1672,725.3788,0.3239,0.5657,2517.6768,0.0385,47.9798,1030.303,15085.27,0.0354,41.6667,,,0.1124,533.4596,4113.0051,7562.51,0.0556,61.8687,7184.3434,0.8605,13204.5455,0.2121,1277.7778,0.7797,0.7229,0.3504,1517.0455,0.161,410.9848,3619.99,1363.56,161.7,580.94,1020.61,,849.83,1180.43,972.02,450.02,356.19,287.23,964.32,301.76,130.06,238.39,689.85,4249.5,6135.42,1601.55,1180.43,8.27,68.01,120.9,0.0,0.5955,67
Eastland,48133,5058,2301,2756,686,2014,500,2440,4,266,182.3,48,0,48,1,0,1,0,0,0.4549,0.1356,4629,1845,0.0927,0.0916,73.0,0.5266,0.9168,0.0074,0.0615,14454.02,14242.82,35267805.0,0.1631,235.6557,1176.6393,22560.92,0.1455,647.9508,0.3172,0.698,5537.7049,0.0439,61.4754,1950.4098,21920.0,0.0275,31.5574,,,0.1119,428.2787,3916.8033,6301.22,0.0508,52.0492,5586.4754,0.8676,12438.5246,0.2467,1720.082,0.7352,0.7299,0.25,1177.0492,0.1463,331.5574,3680.02,2268.15,283.61,961.25,725.35,,705.01,927.91,925.9,503.61,314.38,217.82,988.08,107.99,146.88,359.23,835.03,4133.1,7202.61,1686.6,927.91,23.83,90.52,42.0,0.0,0.6853,39
Freestone,48161,4872,2354,2518,560,1922,451,2265,3,261,142.0,0,0,0,0,0,0,0,0,0.4832,0.1149,4408,1611,0.1053,0.193,73.0,0.5152,0.8768,0.0693,0.0305,12934.57,12761.73,29296812.0,0.1475,216.777,961.1479,23075.67,0.1739,698.0132,0.3157,0.7885,4972.1854,0.0393,52.9801,1671.5232,21166.5,0.019,22.0751,,,0.098,386.3135,2549.2274,6352.69,0.0362,38.4106,4009.2715,0.8503,12341.7219,0.2366,1571.7439,0.7091,0.7302,0.5832,2203.532,0.1391,320.0883,3402.77,1873.42,233.65,831.71,529.27,,622.65,675.34,933.22,488.68,394.44,237.17,445.5,140.05,354.87,313.73,995.88,3983.73,6452.3,1360.98,675.34,0.0,73.88,,,0.5441,83
Trinity,48455,4684,2718,1967,656,1798,387,1730,3,227,160.4,0,0,0,0,0,0,0,0,0.5803,0.1401,4253,1536,0.1013,0.1706,73.0,0.4994,0.9006,0.0509,0.0347,16469.52,16027.58,28492263.0,0.1665,268.2081,1459.5376,28963.24,0.1939,573.4104,0.2994,0.589,2719.6532,0.0364,54.9133,1591.9075,20924.11,0.0225,26.5896,,,0.0983,373.4104,2545.0867,6341.9,0.0474,52.0231,4364.7399,0.863,16804.0462,0.2474,1900.578,0.8012,0.7098,0.1497,512.7168,0.1636,410.4046,4821.63,2268.98,314.97,761.98,732.39,,623.19,763.98,1323.15,609.15,477.21,326.93,870.35,,47.31,274.28,1550.21,5218.35,8289.01,1494.37,763.98,0.0,89.21,,,0.7066,77
DeWitt,48123,4678,2128,2550,572,1971,466,2363,3,300,173.4,32,16,16,2,1,2,0,0,0.4549,0.1223,4536,1774,0.0313,0.111,74.0,0.5239,0.807,0.0288,0.1367,14098.76,13966.94,33315359.0,0.1409,209.9027,970.7998,23397.16,0.152,799.4075,0.369,0.8282,7424.0372,0.0423,52.4757,1669.0647,22466.27,0.0432,52.4757,0.0059,7.1942,0.0927,319.0859,2200.5925,5669.13,0.0351,37.2408,2401.6081,0.8603,12297.9264,0.2226,1490.9014,0.7097,0.7461,0.5899,2307.6598,0.0901,269.5726,3297.19,2907.39,137.41,950.75,1114.13,318.87,525.41,442.31,962.79,512.25,331.1,278.13,581.57,251.91,299.37,187.39,768.01,3746.38,7293.54,2383.75,442.31,16.24,87.98,61.6,0.5,0.578,53
Young,48503,4661,1287,3374,525,1765,441,3053,3,325,151.5,96,16,80,2,1,2,0,0,0.2761,0.1126,4377,1634,0.0649,0.0802,73.0,0.5323,0.9292,0.0052,0.0481,15688.33,15865.04,47896457.0,0.1399,208.6472,943.662,23862.56,0.1467,675.4012,0.3164,0.8392,6434.982,0.039,60.2686,1663.6096,31282.79,0.0242,26.8588,,,0.1415,867.3436,6200.7861,8955.49,0.0524,54.3727,6034.0649,0.8909,16619.7183,0.2538,1616.4428,0.7651,0.7914,0.3999,1701.605,0.1481,331.4772,3337.48,2187.73,207.26,1219.34,664.51,,1267.2,1000.0,1215.85,516.39,477.21,275.85,671.61,127.26,267.93,294.8,1699.78,5875.43,6670.92,1883.85,1000.0,54.39,85.84,18.4,0.1667,0.4662,-20
Calhoun,48057,4657,2308,2349,557,1796,444,2031,2,278,179.3,100,0,100,1,0,1,0,0,0.4956,0.1196,4250,1606,0.0958,0.1183,74.0,0.5175,0.7445,0.0113,0.1974,14931.56,14883.2,30325998.0,0.1502,267.356,1246.1841,27018.52,0.2174,741.0143,0.3186,0.7129,5107.8287,0.0433,62.0384,1783.8503,29507.32,0.0355,45.7903,0.0118,12.3092,0.1009,424.9138,3311.1768,6877.1,0.033,34.9581,1813.8848,0.8208,12144.7563,0.2127,1266.8636,0.7405,0.7016,0.6573,3129.0005,0.1438,361.8907,4057.43,2562.6,224.96,1278.51,971.33,484.76,694.14,352.59,936.82,519.28,378.95,275.92,465.57,181.67,365.03,231.97,700.26,3816.69,7777.91,2734.6,352.59,55.68,99.83,18.0,0.0,0.645,-23
Gonzales,48177,4654,2174,2479,643,1821,500,2159,2,212,135.4,24,0,24,2,0,2,0,0,0.4671,0.1382,4072,1547,0.1429,0.1771,74.0,0.5123,0.742,0.0324,0.2033,12845.77,12818.62,27734010.0,0.1135,168.1334,762.39,23999.71,0.1746,586.3826,0.2964,0.7805,5651.6906,0.032,40.2964,1508.5688,22130.13,0.0352,42.6123,0.0079,9.2635,0.0917,285.7805,2095.4145,5278.61,0.0343,35.2015,3136.1742,0.8346,14735.0625,0.2145,1744.7893,0.7138,0.6994,0.5086,2276.5169,0.1264,312.6447,2723.45,2063.46,193.74,707.26,993.53,297.05,484.1,515.39,1128.82,491.22,382.56,234.94,632.77,280.54,315.63,187.9,976.51,4155.33,5940.31,1997.84,515.39,13.18,74.35,75.9,0.0,0.6387,54
Blanco,48031,4415,1717,2698,239,1785,374,2318,1,60,29.2,0,0,0,0,0,0,0,0,0.3889,0.0541,3418,1239,0.2917,0.4407,74.0,0.5324,0.9077,0.0052,0.0595,12666.13,12380.54,29360100.0,0.1255,185.0733,872.7351,23602.77,0.1387,474.547,0.2498,0.604,3681.6221,0.0263,36.6695,1051.7688,18799.87,0.0242,27.1786,0.0,0.0,0.094,218.723,1596.2036,4207.85,0.0324,35.3753,3013.805,0.9124,13083.6928,0.2308,1326.5746,0.8378,0.7649,0.1816,566.868,0.1135,255.3926,2963.07,1969.1,284.37,494.73,651.52,0.0,395.73,527.54,1032.14,620.52,409.29,291.96,854.3,,102.21,177.55,1400.95,4486.58,6014.61,1146.25,527.54,0.0,16.36,,,0.4867,77
Robertson,48395,4320,2257,2063,562,1672,404,1751,3,252,136.7,0,0,0,0,0,0,0,0,0.5225,0.1301,3860,1377,0.1192,0.2142,73.0,0.5174,0.7967,0.1114,0.0748,14143.82,14102.52,24765834.0,0.1588,242.1473,1125.6425,23597.67,0.1726,568.8178,0.2975,0.7036,4979.4403,0.0303,42.8327,1455.1685,22741.62,0.036,39.9772,0.0,0.0,0.1131,557.3958,3951.4563,7993.5,0.0371,41.1194,3468.8749,0.8852,14584.8087,0.2399,1563.1068,0.7396,0.7316,0.2667,1270.7025,0.1668,386.6362,3746.52,2014.78,209.16,688.35,922.29,0.0,903.89,599.6,1063.19,499.55,277.97,278.21,811.04,185.81,184.82,264.26,1159.82,4678.94,6920.08,1610.64,599.6,0.0,81.76,,,0.5425,72
Hutchinson,48233,4304,1749,2555,427,1553,345,2283,2,230,94.0,16,0,16,1,0,1,0,0,0.4064,0.0992,4119,1479,0.0449,0.05,72.0,0.537,0.8918,0.0123,0.0762,14137.73,14142.67,32276426.0,0.1542,230.3986,1106.8769,21904.9,0.1627,583.8809,0.2847,0.657,4208.4976,0.0412,54.3145,1072.2733,23183.62,0.0206,22.777,,,0.0837,352.1682,2680.2453,7091.83,0.0337,35.9177,3476.1279,0.8655,15282.961,0.2567,1863.3377,0.7937,0.7332,0.24,721.8572,0.1327,279.0188,3377.36,2221.14,429.4,954.56,478.25,,593.32,569.1,1066.5,491.96,415.85,402.78,417.64,146.6,89.09,373.44,1758.65,4743.83,7039.9,1432.81,569.1,10.3,60.53,97.1,0.0,0.4087,51
Hockley,48219,4246,2243,2002,563,1623,423,1731,2,207,99.6,50,14,36,2,1,2,0,0,0.5283,0.1326,3956,1529,0.0733,0.0615,74.0,0.5211,0.7811,0.0144,0.1837,14004.53,13718.73,24241846.0,0.141,219.5263,1127.6719,25765.25,0.1718,615.829,0.3056,0.736,4140.3813,0.0399,52.5708,1521.0861,19413.14,0.03,37.5505,,,0.093,430.3871,2847.487,7300.37,0.0503,54.3039,6871.7504,0.8365,13867.7065,0.2553,1866.5511,0.6771,0.71,0.4367,1424.6101,0.0664,110.3408,3631.84,2252.43,258.32,773.83,917.08,,679.01,1109.07,993.52,425.97,261.74,179.17,708.4,180.92,219.65,64.94,841.58,3883.07,6814.42,1690.91,1109.07,30.81,61.37,32.5,0.28,0.4812,20
Gray,48179,4153,1615,2538,554,1592,408,2339,3,272,107.4,43,0,43,1,0,1,0,0,0.3889,0.1334,4093,1635,0.0147,-0.0263,73.0,0.549,0.8829,0.0141,0.0838,13667.23,14159.33,31967656.0,0.1492,233.8606,1125.6947,22584.54,0.158,635.3142,0.2912,0.6507,3380.932,0.0368,49.1663,1110.3035,28088.39,0.0162,18.8115,,,0.0885,360.4104,2610.5173,6633.94,0.0487,54.7242,6373.664,0.8384,12316.3745,0.2527,1797.7768,0.7606,0.7482,0.5896,2516.46,0.1407,282.1719,3369.82,1443.96,356.25,1032.75,377.33,,587.1,1031.03,895.16,469.82,387.9,382.49,482.85,154.29,272.85,285.43,1879.91,4888.26,6079.57,1410.08,1031.03,27.01,67.46,37.0,0.0,0.3949,25
Lee,48287,4107,1903,2204,382,1645,428,1846,2,186,98.5,16,0,16,1,0,1,0,0,0.4634,0.093,3723,1349,0.1031,0.2194,73.0,0.5217,0.8456,0.0482,0.078,13063.02,12961.1,24114329.0,0.1257,198.8082,1011.3759,24868.85,0.1473,479.9567,0.2486,0.558,2825.5688,0.032,43.8787,1355.9047,26701.33,0.0309,35.753,,,0.0856,324.4854,2277.8982,6511.32,0.0287,30.8776,2842.9036,0.8852,14771.3976,0.2443,1481.0401,0.8142,0.6918,0.1473,568.7974,0.1354,293.0661,3125.45,1570.41,359.91,853.4,862.38,,557.31,466.09,1108.87,556.93,389.16,273.16,1176.55,,81.13,204.59,934.54,4520.72,5817.29,1715.78,466.09,9.73,59.88,102.8,0.0,0.5296,55
Falls,48145,3775,2288,1487,620,1457,373,1175,2,171,81.5,0,0,0,0,0,0,0,0,0.6061,0.1642,3670,1271,0.0286,0.1463,72.0,0.5166,0.7362,0.1455,0.1004,12580.02,12230.12,14781523.0,0.1294,192.3404,960.8511,22124.51,0.1593,575.3191,0.2953,0.7464,7440.0,0.04,57.0213,1874.0426,24359.02,0.0196,19.5745,,,0.0979,470.6383,3410.2128,7990.43,0.034,38.2979,3608.5106,0.8272,12504.6809,0.2366,1531.9149,0.7004,0.7115,0.274,1709.7872,0.1098,252.766,2862.06,2764.36,253.51,974.36,426.5,,782.04,634.26,913.85,412.39,298.44,245.11,305.42,,286.02,157.53,358.3,3189.18,6449.85,1400.86,634.26,0.0,55.94,,,0.4766,63
Willacy,48489,3704,2865,839,1328,1431,374,672,1,120,53.4,16,0,16,1,0,1,0,0,0.7735,0.3585,3629,1323,0.0207,0.0816,73.0,0.4985,,,,13891.24,13734.02,9334916.0,0.1533,230.6548,1312.5,26362.34,0.2466,474.7024,0.2664,0.4494,1861.6071,0.0461,56.5476,1547.619,17517.7,,,,,0.0804,456.8452,4738.0952,9611.7,0.058,61.0119,9686.0119,0.808,14688.9881,0.2366,1601.1905,0.7515,0.625,0.128,552.0833,0.131,261.9048,4040.66,925.87,75.55,808.11,,,772.37,1497.07,1109.8,434.4,402.85,211.8,1110.95,442.34,80.71,155.61,823.47,4511.95,6074.43,808.11,1497.07,11.18,37.32,89.4,0.0,0.445,45
