county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
St. Louis,29189,225818,128116,97703,24343,95192,25524,78679,69,9380,6458.1,4745,1181,3564,64,40,64,0,0,0.5673,0.1078,207264,81403,0.0895,0.1694,74.0,0.5664,0.8148,0.1171,0.0102,13571.21,13412.48,1067769161.0,0.1636,271.6354,1456.4623,22158.53,0.1965,638.544,0.311,0.7719,6149.7985,0.0361,51.7546,1274.2409,18160.27,0.0259,30.9612,0.001,1.093,0.0814,186.1361,1455.2549,4481.76,0.0341,35.8037,2598.3299,0.9371,15828.1498,0.2547,1525.2482,0.843,0.7999,0.0156,72.5734,0.1374,315.0142,3625.73,2877.25,198.3,655.98,764.71,50.09,365.02,483.81,1186.91,514.49,406.1,185.15,519.88,243.36,8.83,121.84,1115.33,3787.22,7580.97,1470.78,483.81,49.85,67.84,20.1,0.2489,0.6885,290
Jackson,29095,135099,75470,59629,20499,51951,13266,46371,39,4605,3493.7,2221,557,1664,40,14,40,0,0,0.5586,0.1517,126042,44484,0.0719,0.1679,72.0,0.5573,0.8038,0.1294,0.0285,13582.58,13470.96,629837627.0,0.1658,274.0722,1436.5444,23188.36,0.1946,688.1672,0.3233,0.6713,5190.2482,0.0418,58.5711,1463.9538,18410.51,0.02,23.3551,0.001,1.0567,0.0806,198.8959,1608.3975,4790.73,0.0369,39.5721,2992.1934,0.9027,15284.7469,0.2472,1708.1797,0.7909,0.7589,0.0345,182.6141,0.1282,265.4676,3844.47,2830.07,298.83,770.23,558.0,43.13,386.18,547.33,1084.47,469.28,317.44,202.7,427.62,242.05,22.21,109.8,1132.98,3573.6,7794.5,1371.36,547.33,42.75,67.25,23.4,0.2508,0.7587,527
St. Charles,29183,85371,51263,34109,5551,34736,8641,27774,15,1484,1109.0,2248,635,1613,29,19,29,0,0,0.6005,0.065,72046,27284,0.185,0.2731,73.0,0.5593,0.9188,0.0305,0.0111,13485.32,13464.84,374541201.0,0.1626,263.6279,1372.9747,21003.82,0.178,647.6201,0.3207,0.8279,7492.475,0.0324,44.9701,1075.1422,16792.56,0.0288,35.5728,0.0009,0.9361,0.0858,194.7865,1574.3141,4473.58,0.0329,34.0606,2355.9804,0.9425,15638.4028,0.2837,1751.5302,0.8529,0.8048,0.0255,149.7804,0.1443,323.288,3415.18,3163.8,222.35,544.76,904.71,42.92,383.99,443.22,1162.76,584.21,388.49,184.29,453.44,172.75,18.03,133.54,1074.61,3665.61,7691.83,1492.39,443.22,64.72,31.93,15.5,0.2825,0.7473,-411
Greene,29077,64300,39184,25116,9358,26518,6950,21596,21,2321,1894.3,1413,348,1065,24,9,24,0,0,0.6094,0.1455,59624,22280,0.0784,0.1902,72.0,0.5528,0.9401,0.0139,0.0116,11318.03,11715.12,244424182.0,0.1462,223.0043,1201.8429,20630.18,0.1808,518.9387,0.2648,0.7591,6261.1132,0.0381,51.7225,1257.5014,15233.52,0.013,14.2619,0.0009,0.9724,0.0619,150.4445,1185.2658,4049.56,0.0316,33.0617,2653.0839,0.9158,12277.644,0.281,1794.1748,0.8639,0.7649,0.0963,619.0035,0.0115,25.0046,3015.81,3216.65,51.16,579.83,303.28,47.95,250.71,434.79,883.18,427.91,331.68,153.04,407.68,150.48,76.25,13.47,768.34,2870.88,6875.48,931.06,434.79,53.28,71.43,18.8,0.2463,0.8162,-10
Jefferson,29099,48983,32672,16312,4874,17627,3758,13686,11,1353,1013.6,580,68,512,13,3,13,0,0,0.667,0.0995,44660,14339,0.0968,0.2293,71.0,0.5342,0.9554,0.0067,0.0107,13177.4,13249.58,180345870.0,0.1681,281.7478,1372.8628,21483.84,0.2001,651.4687,0.3181,0.7153,4886.0149,0.0354,49.8319,1208.9727,18141.33,0.0237,28.0579,0.0012,1.6075,0.0739,175.2155,1384.2613,4714.52,0.0319,33.611,2680.6225,0.92,14792.4156,0.2728,1930.6591,0.8493,0.7715,0.0664,410.5655,0.1504,334.6485,3610.47,2861.59,221.73,642.89,693.54,87.69,348.61,485.77,1112.72,512.36,392.58,181.32,484.77,175.33,43.65,140.0,972.69,3536.34,7521.48,1424.12,485.77,32.9,57.5,30.4,0.1172,0.7492,352
St. Louis City,29510,48215,31013,17202,13967,15652,3849,12575,13,1664,1135.9,930,122,808,22,2,22,0,0,0.6432,0.2897,49274,14468,-0.0215,0.0818,71.0,0.5145,0.5922,0.3356,0.015,15182.63,13979.79,190921561.0,0.1765,302.8231,1908.3897,30128.22,0.2221,688.668,0.303,0.6801,5001.0338,0.0458,68.9463,1899.006,21071.83,0.0209,23.5388,0.0017,1.7495,0.0723,186.6402,1381.7893,4868.15,0.0273,28.1511,1795.3877,0.8585,15732.008,0.2288,1372.7237,0.7407,0.7008,0.0639,289.6223,0.1594,459.8012,5316.46,2589.49,119.75,965.2,615.84,76.19,351.9,348.95,1158.12,408.13,639.49,171.81,480.07,490.78,35.54,163.22,898.23,3735.16,9087.83,1657.23,348.95,59.42,72.57,16.8,0.1312,0.6826,-102
Clay,29047,48119,23103,25016,4298,19430,4634,20535,9,943,722.4,893,298,595,14,7,14,0,0,0.4801,0.0893,42205,15259,0.1401,0.2733,73.0,0.5674,0.9162,0.0239,0.0218,13362.5,13491.68,274398835.0,0.1616,259.6542,1196.6399,20941.57,0.1877,611.0543,0.3123,0.7139,5624.1052,0.0349,47.5773,1207.1098,18527.69,0.0286,33.6499,0.0008,0.8766,0.0758,192.4032,1524.0321,4846.63,0.041,43.6815,3332.5542,0.9314,15636.2795,0.2671,1908.8386,0.8551,0.8097,0.0224,98.9043,0.1207,222.1573,3384.71,3068.16,249.75,646.01,739.59,46.52,367.48,632.43,1059.22,512.47,321.43,211.13,424.28,172.44,12.47,96.17,1195.08,3591.09,7483.7,1432.12,632.43,45.96,37.18,21.8,0.3337,0.7661,135
Boone,29019,31952,15505,16447,3984,12621,3165,13795,9,807,657.4,642,125,517,13,6,13,0,0,0.4853,0.1247,27971,9408,0.1423,0.3415,72.0,0.5547,0.9016,0.0449,0.0095,10994.51,11143.27,151669226.0,0.1274,202.1747,1091.4824,23365.64,0.1761,530.0471,0.27,0.854,8435.9551,0.0402,52.8452,1357.7383,16140.1,0.01,11.3809,0.0014,1.5223,0.0401,85.0308,687.0605,3798.85,0.0249,25.8065,2127.0025,0.9085,12823.2693,0.2738,1633.7804,0.6916,0.7638,0.0782,339.6883,0.0196,41.1018,2977.66,2653.65,205.43,648.18,266.54,63.48,152.28,358.54,864.84,431.44,262.89,163.71,365.57,133.28,42.75,22.48,1227.39,3079.43,6423.94,978.2,358.54,50.87,52.09,19.7,0.1947,0.8146,26
Franklin,29071,27160,19615,7545,2901,9929,2463,6070,7,689,480.4,731,131,600,19,7,19,0,0,0.7222,0.1068,23173,8203,0.1721,0.2104,72.0,0.5254,0.9511,0.0079,0.0099,12532.33,12650.27,76071236.0,0.1595,248.7644,1144.4811,21724.44,0.1936,659.4728,0.3227,0.7259,5361.285,0.0372,49.5881,1257.6606,19001.49,0.0236,27.5124,,,0.0824,198.5173,1675.1236,4771.59,0.0364,37.8913,2754.6952,0.8956,12594.2339,0.2634,1748.9292,0.8249,0.7458,0.146,669.1928,0.1418,321.911,3464.46,2987.78,107.04,707.47,700.56,,393.05,500.05,929.82,434.99,327.87,152.21,343.27,240.36,101.25,150.48,795.57,3043.04,7385.11,1408.03,500.05,73.62,48.38,13.6,0.1792,0.6972,-206
Jasper,29097,26888,13369,13519,4865,10116,2501,11748,7,707,627.6,496,58,438,12,4,12,0,0,0.4972,0.1809,23708,8353,0.1341,0.2111,73.0,0.5537,0.9438,0.0081,0.0164,11208.15,11924.2,131673302.0,0.1545,239.1896,1135.7678,19779.61,0.183,616.6156,0.306,0.7926,7839.5472,0.0443,59.84,1498.9785,17253.24,0.0096,10.3847,,,0.0626,149.2169,1125.383,3810.86,0.0382,40.2622,3138.0661,0.9142,12405.2605,0.296,2003.5751,0.7801,0.7486,0.0744,366.7007,0.1169,248.8934,3055.84,2986.9,127.57,763.68,192.7,,238.42,513.5,863.18,404.63,341.24,148.26,489.17,153.97,48.99,103.3,611.29,2740.55,6832.21,956.38,513.5,49.03,62.04,20.4,0.1169,0.8877,39
Cass,29037,23944,12855,11089,2026,9901,2536,8996,8,920,696.8,321,80,241,6,1,6,0,0,0.5369,0.0846,21245,8341,0.127,0.187,73.0,0.5589,0.9362,0.0246,0.0121,14403.05,14714.37,129569801.0,0.1697,270.6759,1285.4602,23815.44,0.1821,695.7537,0.3379,0.7157,5422.6323,0.0448,60.916,1467.43,17750.19,0.0189,22.6767,,,0.0861,227.7679,1731.4362,4904.41,0.0412,44.1307,3976.5451,0.913,14252.8902,0.2676,1824.9222,0.8366,0.7831,0.1329,477.7679,0.1405,284.5709,4042.48,3159.69,300.39,795.17,546.04,,422.51,716.56,1037.37,525.39,351.77,201.1,445.01,147.3,75.11,125.69,1287.58,3820.45,8300.94,1341.21,716.56,32.42,70.38,30.8,0.2492,0.7574,203
Platte,29165,20315,8877,11438,1245,8605,2031,9289,4,487,376.7,814,272,542,13,7,13,0,0,0.437,0.0613,17430,6500,0.1655,0.3238,73.0,0.5562,0.9193,0.0219,0.0147,12621.89,12761.61,117244741.0,0.1447,228.4422,1067.6068,21351.55,0.1663,555.1728,0.2871,0.7117,5202.3899,0.0313,41.5545,977.285,16683.18,0.0263,30.3585,,,0.0716,196.4689,1570.2444,5273.3,0.035,37.8943,3208.3109,0.9384,15139.9505,0.2597,1807.9449,0.8674,0.8231,0.0207,79.0182,0.1128,204.7583,3089.3,2934.05,269.01,522.64,677.69,,377.52,583.69,1022.91,534.0,346.79,210.27,407.49,128.2,10.87,90.56,1142.81,3518.66,7045.12,1200.33,583.69,94.6,43.78,10.6,0.3342,0.7735,-359
Christian,29043,19862,11907,7956,2013,8125,1893,6897,3,265,233.4,585,66,519,14,4,14,0,0,0.5995,0.1013,17024,6262,0.1667,0.2975,72.0,0.5468,0.9564,0.0032,0.0122,10990.07,11332.19,75798531.0,0.1356,206.4666,1134.9862,21894.54,0.184,466.1447,0.2524,0.7547,6233.7248,0.0286,36.3926,880.2378,13955.59,0.0117,12.3242,,,0.059,147.8904,1204.8717,4227.02,0.0255,26.5333,2312.7447,0.9203,11707.699,0.2837,1846.165,0.8708,0.7699,0.0866,610.2653,0.0109,18.4138,2968.16,3280.9,52.57,398.62,248.77,,249.44,378.82,835.25,458.55,331.75,154.65,433.98,158.27,76.51,13.18,714.2,2795.78,6931.63,647.39,378.82,72.0,28.73,13.9,0.1128,0.8808,-155
Buchanan,29021,18822,6813,12009,3087,7229,1873,10971,6,675,552.0,405,72,333,9,3,9,0,0,0.362,0.164,17601,6305,0.0694,0.1466,73.0,0.5563,0.9414,0.0165,0.018,15197.4,14442.68,166730650.0,0.1699,274.0862,1361.6808,26038.43,0.185,603.8647,0.3112,0.8584,10272.9013,0.0386,52.4109,1490.2926,18757.5,0.026,30.8085,0.0046,4.9221,0.0797,171.6343,1355.3915,4185.94,0.0438,46.3039,3748.3365,0.9209,14797.1926,0.2767,1878.4979,0.716,0.782,0.1438,485.644,0.1301,254.9449,4423.99,4042.7,319.49,724.93,933.65,170.19,333.47,643.28,993.07,440.9,339.49,166.5,536.41,132.15,67.69,104.19,594.75,3031.38,9463.42,1828.77,643.28,56.02,76.36,17.8,0.1778,0.8178,-23
Cape Girardeau,29031,17839,5946,11892,2374,7313,1895,10969,8,845,584.4,680,98,582,11,5,11,0,0,0.3333,0.1331,16391,6164,0.0883,0.1864,74.0,0.5633,0.9537,0.0222,0.0056,10831.91,11122.99,118815181.0,0.1282,187.802,934.7251,20959.08,0.1556,530.3127,0.2838,0.7559,6126.7208,0.0393,51.7823,1433.7679,16010.3,0.0108,11.9427,0.0011,1.1852,0.0472,117.8777,840.3683,4213.14,0.0313,32.7286,2534.7798,0.9064,12354.9093,0.2895,2082.3229,0.7772,0.7846,0.4593,1750.114,0.1116,221.8981,2686.52,2926.89,142.46,629.09,236.44,38.25,198.96,410.73,817.55,463.41,251.86,156.69,640.29,140.21,196.54,99.95,573.97,2835.86,6459.44,903.78,410.73,92.99,79.91,10.8,0.1441,0.6916,-293
Cole,29051,17114,9590,7524,1857,6786,1677,6528,8,720,449.2,402,40,362,11,2,11,0,0,0.5604,0.1085,15358,5423,0.1143,0.2513,73.0,0.5532,0.9323,0.0296,0.008,11163.84,11358.53,72877559.0,0.1365,211.2439,1111.2132,22673.0,0.1699,622.549,0.3053,0.7572,7705.4228,0.0357,50.2451,1243.413,15851.11,0.0119,12.8676,0.0023,2.6042,0.0718,175.5515,1310.2022,3952.98,0.03,31.0968,2264.7059,0.9228,13272.212,0.2877,1915.288,0.7779,0.7808,0.0372,133.8848,0.1221,242.4939,3094.61,2285.61,318.97,565.76,264.02,117.25,284.0,376.39,892.81,512.87,289.15,246.31,350.29,95.95,17.01,103.54,1189.37,3268.94,6411.55,947.03,376.39,59.24,66.2,16.9,0.0995,0.6239,-43
St. Francois,29187,16385,9209,7175,3448,5602,1379,6429,8,855,691.7,767,45,722,26,2,26,0,0,0.562,0.2104,15098,4905,0.0852,0.1421,71.0,0.52,0.9666,0.0095,0.0067,12677.41,12786.52,81503040.0,0.1658,270.4931,1420.1275,22194.88,0.198,747.0835,0.3411,0.7468,4817.39,0.0459,64.7068,1820.0342,19864.77,0.0096,11.1993,,,0.0781,193.1871,1564.9401,4301.56,0.044,46.6636,3175.6105,0.8796,13007.3106,0.2675,1870.1198,0.7549,0.7626,0.5234,2034.9977,0.1753,445.948,3680.16,2747.69,127.32,911.51,268.57,,335.88,529.14,896.04,442.63,329.36,204.93,736.44,150.6,251.03,236.21,512.89,3266.57,7384.61,1180.08,529.14,136.92,123.47,7.3,0.0587,0.809,-471
Taney,29213,16074,9753,6321,2248,6391,1491,5606,3,350,259.6,174,0,174,3,0,3,0,0,0.6068,0.1399,14528,5231,0.1064,0.2218,73.0,0.5269,0.9522,0.0043,0.012,11036.1,11172.4,61868394.0,0.1236,192.294,1029.2544,23109.52,0.1607,558.8655,0.2975,0.7397,6203.3535,0.0228,30.503,717.0888,14556.89,0.0146,15.8758,,,0.0656,190.3318,1457.3671,4691.53,0.0305,32.1085,2423.1181,0.8701,10018.0164,0.2872,2092.9361,0.7606,0.7405,0.4631,2076.3468,0.1161,212.8077,2856.74,3202.66,76.18,332.37,315.17,,307.97,401.91,712.14,452.9,340.06,143.12,581.42,178.33,194.7,102.57,616.51,2895.92,6869.38,647.54,401.91,27.23,40.62,36.7,0.0,0.7417,164
Camden,29029,14278,6821,7457,1235,5638,1192,6931,5,332,227.3,198,40,158,4,1,4,0,0,0.4777,0.0865,13298,4648,0.0737,0.213,73.0,0.5181,0.9631,0.0017,0.0084,10739.43,10542.16,74435015.0,0.1267,186.4089,825.5663,22961.23,0.1501,578.1273,0.2994,0.8302,7156.3988,0.0316,42.851,1023.5175,15363.37,0.0069,7.3582,,,0.0509,101.8612,867.4073,3512.93,0.028,28.5673,1791.0835,0.8596,8734.9589,0.2421,1766.2675,0.6425,0.7611,0.7009,2279.4691,0.0808,144.8564,2908.66,3392.08,135.64,485.44,170.25,,178.92,306.35,610.34,462.8,255.72,225.22,408.55,72.97,249.3,103.33,673.75,2601.8,7075.48,655.69,306.35,35.12,40.32,28.5,0.202,0.6846,100
Lincoln,29113,12508,7782,4726,1423,4083,968,3831,3,276,231.4,260,12,248,9,1,9,0,0,0.6222,0.1138,10588,3391,0.1813,0.2041,71.0,0.5294,0.9543,0.0128,0.0086,12491.02,12753.05,47853101.0,0.1673,275.646,1348.995,21377.92,0.175,842.3388,0.3866,0.8066,6755.4163,0.0313,39.6763,1061.3417,18024.11,0.0256,31.3234,,,0.0778,168.3634,1263.3777,4294.57,0.0308,32.6286,2669.799,0.8818,13071.5218,0.2597,1695.1188,0.834,0.7635,0.2997,997.3897,0.1462,319.2378,3576.94,2575.99,234.61,564.58,807.63,,334.06,479.72,955.2,509.83,373.43,168.29,407.88,226.83,135.7,152.03,744.38,3118.94,7276.23,1372.21,479.72,63.68,56.67,15.7,0.0462,0.8384,-44
Newton,29145,12496,5793,6702,1758,5070,1199,6119,5,498,350.6,294,27,267,7,2,7,0,0,0.4636,0.1407,12708,4615,-0.0167,0.0986,73.0,0.539,0.9539,0.0044,0.0087,11303.05,12036.56,69163339.0,0.149,226.9979,1193.3322,21779.03,0.1603,583.1018,0.2989,0.8078,7859.6176,0.04,54.7475,1497.3035,18286.19,0.0103,10.6227,0.0018,1.9611,0.068,144.1412,1004.0856,3324.6,0.0338,35.1365,2589.1486,0.872,10563.981,0.2752,1716.1301,0.7274,0.7457,0.3491,1413.9565,0.1275,272.757,3246.03,2763.28,128.79,732.16,183.98,42.72,226.02,426.58,735.17,421.23,301.76,147.94,551.05,128.89,184.41,126.64,824.45,2970.8,6814.86,958.86,426.58,57.99,69.15,17.2,0.0918,0.704,-26
Howell,29091,11211,5937,5274,2597,4278,1065,4837,5,574,380.7,274,21,253,6,1,6,0,0,0.5296,0.2316,10583,3786,0.0593,0.13,72.0,0.5326,0.9655,0.0043,0.0081,10254.83,10391.14,49602618.0,0.136,198.0566,965.4745,20290.79,0.1519,614.017,0.2886,0.7529,6113.2934,0.0364,45.276,1093.8598,14696.64,0.0062,7.0292,,,0.0482,121.9764,855.0755,4168.25,0.0333,34.5255,2452.1398,0.8115,7909.0345,0.2526,1877.8168,0.7399,0.6891,0.645,2972.9171,0.1141,255.3235,2760.25,2938.11,132.84,534.75,151.16,,200.79,401.1,537.53,392.32,274.43,123.31,467.37,135.53,286.24,184.73,556.21,2445.88,6543.78,685.91,401.1,64.05,88.99,15.6,0.0766,0.6632,-48
Stone,29209,10918,6489,4429,981,4472,968,4056,0,0,0,202,46,156,3,1,3,0,0,0.5943,0.0899,10586,3815,0.0314,0.1722,73.0,0.5133,,,,10770.19,10869.14,43683897.0,0.1235,172.3373,904.3393,22916.52,0.1495,485.7002,0.2756,0.7611,5916.4201,0.0219,24.6548,604.2899,13030.2,0.0136,14.7929,,,0.0574,170.1183,1475.8383,5037.71,0.0244,25.3945,2271.4497,0.8829,9323.2249,0.2784,1912.9684,0.7909,0.7601,0.481,1423.8166,0.0348,53.7475,2830.66,3287.85,84.71,285.92,304.72,,289.4,373.37,665.06,480.15,312.42,141.82,581.37,95.99,154.62,29.96,679.3,2823.99,6809.32,590.64,373.37,45.17,0.0,22.1,0.2277,,35
Butler,29023,10866,4049,6817,2641,3882,981,6203,5,483,313.9,286,0,286,10,0,10,0,0,0.3726,0.2431,11050,3613,-0.0167,0.0745,72.0,0.5551,0.9503,0.026,0.0069,11154.64,11241.14,69192210.0,0.1498,242.7857,1218.9263,21931.54,0.1746,610.6723,0.2923,0.6742,4097.0498,0.0306,41.9152,1485.4103,20927.64,0.0169,19.1843,,,0.0724,205.0621,1467.6769,4376.25,0.0292,29.6631,2150.8947,0.8183,9044.4946,0.2639,1773.8191,0.8161,0.7437,0.73,4013.703,0.1378,324.3592,3284.6,2576.85,112.34,641.02,518.86,,316.77,354.43,624.94,402.16,336.01,187.98,402.26,140.75,432.0,193.33,424.38,2724.34,6710.03,1159.88,354.43,73.67,80.86,13.6,0.0,0.6499,-81
Callaway,29027,10085,5420,4664,1417,3513,780,4068,4,248,178.4,263,50,213,7,1,7,0,0,0.5374,0.1405,9193,2881,0.097,0.2194,72.0,0.5118,0.9304,0.0265,0.0061,9966.26,10095.54,40542751.0,0.1345,194.1986,1065.6342,21639.8,0.1545,513.0285,0.2689,0.7746,7010.0787,0.031,39.823,1004.4248,14204.71,0.0098,11.3078,,,0.0538,117.0108,883.9725,3686.1,0.0305,31.7109,2327.6794,0.8941,11721.7306,0.2665,1807.5221,0.6487,0.7185,0.0651,286.3815,0.1163,193.2153,2909.78,2291.46,227.24,439.97,256.0,,198.44,388.45,745.16,416.33,230.56,167.82,389.11,115.81,35.01,106.19,885.84,2651.94,6066.81,695.97,388.45,74.86,50.78,13.4,0.1901,0.7194,-77
